     TIC_ID            APOGEE_ID        GAIA_SOURCE_ID   APOGEE_TEFF   APOGEE_TEFF_ERR   APOGEE_LOGG   APOGEE_LOGG_ERR           GAIA_PARALLAX    GAIA_PARALLAX_ERROR        J   J_ERR        H   H_ERR        K   K_ERR              M_H          ALPHA_M   numax_COR   numax_err_COR   dnu_COR   dnu_err_COR   numax_BHM   numax_err_BHM    dnu_BHM   dnu_err_BHM   numax_A2Z   numax_err_A2Z   dnu_A2Z   dnu_err_A2Z  
  349517780   2M07250869-6051380   5293006924091309056     5099.8276          99.00808     3.4960423        0.06521264      1.4996535698930473   0.020562461210289443   10.506   0.024    10.03   0.024    9.933   0.023      -0.03075155     0.0102269985       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349568927   2M07253068-6042487   5293012902685640832     4790.7095         118.61955     2.2851071        0.04240652     0.19109358496898574   0.013094254934005518   11.734   0.022   11.165   0.025   11.055   0.027      -0.29091156         0.091609       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349568927   2M07253068-6042487   5293012902685640832     4813.8945         108.54339     2.3664153       0.042343277     0.19109358496898574   0.013094254934005518   11.734   0.022   11.165   0.025   11.055   0.027      -0.27499154      0.036576003       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349568922   2M07251330-6042579   5293013035828100992      4992.027          98.30128       2.81775        0.07110422     0.48780138714617627    0.02006561698872323   10.637   0.024   10.115   0.023    10.02   0.023      -0.44512156      0.044228002       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349412357   2M07224852-6052481   5293015715886940672      4707.531          84.31621     2.5340514        0.06415772      0.6202026038125119   0.020945459541173213   10.301   0.024    9.694   0.022     9.54   0.021      -0.28670156      0.060158998       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349483743   2M07235120-6048103   5293016922775151488     4933.4224         89.836174     2.5078723       0.044902314      1.9050691337120875   0.018363275476202357    8.033   0.021    7.551   0.049    7.365    0.02      -0.16596155         0.026115       29.49             0.9     4.374         0.019       28.57            1.39     4.3637      0.095414     -9999.0         -9999.0   -9999.0       -9999.0  
  349483896   2M07233974-6038102   5293022523412489600      4290.537            70.153     2.0736485       0.050318077      0.9507147675335198    0.02032360009196173     8.67   0.024    7.985   0.023    7.769   0.031       0.25200844         0.011381       16.77            0.45     2.213         0.008       16.58           0.995    2.18047     0.0656361       16.69             0.9      2.15          0.03  
  349483896   2M07233974-6038102   5293022523412489600      4297.676          70.30828     2.0569527       0.050412763      0.9507147675335198    0.02032360009196173     8.67   0.024    7.985   0.023    7.769   0.031       0.25110844      0.036202997       16.77            0.45     2.213         0.008       16.58           0.995    2.18047     0.0656361       16.69             0.9      2.15          0.03  
  349485158   2M07250938-6039497   5293025134752478976     4670.9204          97.64267     2.9937196        0.04937706      0.5905578461290293   0.015985931704912207   11.781   0.026   11.177   0.024   11.039   0.023       0.38981846     -0.004265001       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349643028   2M07275247-6037313   5293034411881916032      5085.049        127.218765      3.421877       0.059787642       0.822246228979775   0.014505654324296607   11.338   0.022   10.842   0.022   10.715   0.021      -0.02413055     0.0059279986       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349643056   2M07272934-6036040   5293035167796145536     3859.0444          75.36995     1.2786204       0.042211596     0.11740403652663202    0.02065241267220609   10.867   0.022   10.033   0.026    9.765   0.023       0.29628846     0.0032869987       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349570185   2M07270527-6035325   5293038260172584960      4262.543          86.74801     1.8979163        0.05082817      0.3594318023906335   0.020850791807561834   10.686   0.021    9.992   0.022    9.794   0.021     -0.035845548      0.124749005       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349643159   2M07271301-6030220   5293039565842631680     4772.9204        100.832436     2.6730404       0.061661143      0.6871447535862077    0.02109356116717035   10.431   0.024    9.867   0.022    9.729   0.021      -0.26349154      0.040136002       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349643205   2M07273099-6026136   5293051931051944448     4186.6787         83.993576     1.6698893       0.053239163     0.27376877959651813   0.025201308667651807   10.549   0.022    9.784   0.026     9.58   0.023      -0.23785155         0.198439       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349570063   2M07262241-6026516   5293053958276508544     6506.1196         183.97868     3.6118922       0.074214555      1.7324690212114826   0.023005412972691115   10.179   0.024   10.099   0.021    9.988   0.023      -0.05340355       0.31564897       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349569925   2M07265697-6018483   5293057295467739264      5197.153          96.90087     3.6460426        0.06825414      3.0904309946977877   0.024057652763695193    9.135   0.024    8.669   0.033    8.576   0.021      -0.04125055        -0.002115      102.48            2.41    11.612         0.054     -9999.0         -9999.0    -9999.0       -9999.0     -9999.0         -9999.0   -9999.0       -9999.0  
  349412138   2M07231408-6037044   5293070420887767680     4216.7354         72.940796     1.7864113       0.051404417      0.2946518627786131   0.015678725155039264   10.754   0.023   10.038   0.027    9.847   0.023       0.06022945      0.054991998       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349410948   2M07220761-6037476   5293071863996766592     4811.9995          95.90744     2.7922232        0.05840208      1.0882229432896375    0.02330180663080227    9.047   0.027    8.492    0.04    8.319   0.036       0.01953145     0.0005009994       60.85            1.18     5.762         0.016       60.67            2.83    5.80233     0.0432165       59.56            4.04      5.86          0.02  
  349484085   2M07231868-6025536   5293081205549011712       4724.29         96.637535      2.481874         0.0355671     0.48672317940377036    0.03280928775856493   10.651   0.024   10.073   0.022    9.943   0.021       0.23516846     0.0047199987       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349484844   2M07245618-6017002   5293083855545269888      4188.113          78.24759     1.7145236       0.052237988      0.3449266493393046   0.020906069367366154   10.116   0.022    9.395   0.022    9.186   0.019      -0.09830055         0.060341       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349412008   2M07225642-6026582   5293087016641384448     4818.6504         95.633896     2.4861538        0.03964369      0.5696152038617032    0.02661387759883907   10.108   0.023    9.539   0.025    9.375   0.024       0.07691845          0.01686       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349484281   2M07235115-6013456   5293099622368770048     4381.8813          72.20994     2.2100194       0.051624313       1.165600743995686   0.024870020378670955    8.631   0.029    7.984   0.038    7.771   0.027       0.23459846      0.020317998       27.41            0.66     3.284         0.006       27.11            1.04    3.22296     0.0913061       27.18            1.32      3.33          0.05  
  349569245   2M07255925-6018533   5293103440596182400     5107.1157        119.837326     3.5772638        0.06013698      1.1711028805841408   0.021065436958779816   11.072   0.022    10.59   0.025    10.48   0.023      0.046888452         0.015414       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349569286   2M07252671-6016077   5293106636051821312     4447.0864        102.190056     1.7742207       0.056975916     0.21342535682921943   0.013553915027153711   11.268   0.024   10.599   0.024   10.434   0.021      -0.39009154         0.064718       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  349643512   2M07275996-6006226   5293113091385707648     4826.6245          102.4293     2.3804383       0.041910075      0.5505608521368377    0.03356916678596874   10.534   0.022    9.942   0.021    9.753   0.019      -0.20059155      0.039045997       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
